pk,model,fields,,,,,,,,,,,,,,,,,
,,vender_code,sku,name,abbreviated_name,brand,size_value,size_unit,price,vat_code,product_information,ingredients,free_from,allergens,usage,category_id,barcode,tags,weight_g
,products.product,0116,,MultiPhytoNutrient - 60 Veg Caps,MultiPhytoNutrient 60 Caps,viridian,60,caps,€42.75,T1,"MultiPhytoNutrient Complex is formulated to include optimum amounts and presentations of the best quality vitamins, minerals, co-factors and plant extracts. This is a two-a-day supplement. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function, the functioning of the nervous system and contributes to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases.  B complex vitamins (B1, B2, B3, B5, B6 & B12) contribute to the reduction of tiredness and fatigue, to normal psychological function and mental performance, energy-yielding metabolism, the regulation of hormonal activity, the functioning of the immune, cardio and nervous systems and the maintenance of normal skin, mucous membranes, vision and red blood cells. B complex vitamins also contribute to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Vitamin D contributes to the maintenance of normal bones, teeth, muscle function and immune function.  MultiPhytoNutrient Complex is iron free.","Magnesium Ascorbate 141mg, 
Calcium Ascorbate 40mg, 
Zinc Ascorbate 40mg, 
D-Ca pantothenate (vitamin B5) 75mg, 
Grape Seed Extract (95% OPC) 60mg, 
Pine Bark Extract (95% OPC) 13mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 3mg, 
Sulphur Amino Acid Complex 25mg, 
Green Tea Extract (95% polyphenols) 25mg, 
Nicotinamide (vitamin B3) 25mg, 
Medium Chain Tryglycerides  25mg, 
Thiamine (Vitamin B1) 13mg, 
Pyridoxine HCl (Vitamin B6) 13mg, 
Vitamin B2 (Riboflavin) 13mg, 
Alpha Lipoic Acid  10mg, 
Co-Q10 (Ubiquinone) 10mg, 
Selenium (Methionine)  100ug, 
Bromelain 5mg, 
Quercetin 5mg, 
Organic Freeze-dried Acerola Vit C Powder 5mg, 
Manganese bisglycinate 500ug, 
Inositol  3mg, 
Choline bitartrate 1mg, 
Sodium Borate 250ug, 
Copper Citrate 1mg, 
Chromium Picolinate 100ug, 
Vitamin D3 (Cholecalciferol) 5ug, 
Folic Acid 100ug, 
Vitamin K1 (phylloquinone) 3ug, 
Ammonium Molybdate 25ug, 
Adenosylcobalamin (Vitamin B12) 13ug, 
Methylcobalamin (Vitamin B12) 13ug, 
Biotin 25ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",32,5060003591160,Multivitamins,168
,products.product,0117,,MultiPhytoNutrient - 90 Veg Caps,MultiPhytoNutrient 90 Caps,viridian,90,caps,€62.80,T1,"MultiPhytoNutrient Complex is formulated to include optimum amounts and presentations of the best quality vitamins, minerals, co-factors and plant extracts. This is a two-a-day supplement. Vitamin C plays an essential role in numerous areas of human health. Vitamin C contributes to normal collagen formation for the normal function of bones, cartilage, skin, gums and teeth.  Vitamin C also enhances iron absorption and the normal energy-yielding metabolism. Vitamin C aids in the maintenance of the immune system including during and after intense physical exercise. Vitamin C contributes to normal psychological function, the functioning of the nervous system and contributes to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases.  B complex vitamins (B1, B2, B3, B5, B6 & B12) contribute to the reduction of tiredness and fatigue, to normal psychological function and mental performance, energy-yielding metabolism, the regulation of hormonal activity, the functioning of the immune, cardio and nervous systems and the maintenance of normal skin, mucous membranes, vision and red blood cells. B complex vitamins also contribute to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Vitamin D contributes to the maintenance of normal bones, teeth, muscle function and immune function.  MultiPhytoNutrient Complex is iron free.","Magnesium Ascorbate 141mg, 
Calcium Ascorbate 40mg, 
Zinc Ascorbate 40mg, 
D-Ca pantothenate (vitamin B5) 75mg, 
Grape Seed Extract (95% OPC) 60mg, 
Pine Bark Extract (95% OPC) 13mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 3mg, 
Sulphur Amino Acid Complex 25mg, 
Green Tea Extract (95% polyphenols) 25mg, 
Nicotinamide (vitamin B3) 25mg, 
Medium Chain Tryglycerides  25mg, 
Thiamine (Vitamin B1) 13mg, 
Pyridoxine HCl (Vitamin B6) 13mg, 
Vitamin B2 (Riboflavin) 13mg, 
Alpha Lipoic Acid  10mg, 
Co-Q10 (Ubiquinone) 10mg, 
Selenium (Methionine)  100ug, 
Bromelain 5mg, 
Quercetin 5mg, 
Organic Freeze-dried Acerola Vit C Powder 5mg, 
Manganese bisglycinate 500ug, 
Inositol  3mg, 
Choline bitartrate 1mg, 
Sodium Borate 250ug, 
Copper Citrate 1mg, 
Chromium Picolinate 100ug, 
Vitamin D3 (Cholecalciferol) 5ug, 
Folic Acid 100ug, 
Vitamin K1 (phylloquinone) 3ug, 
Ammonium Molybdate 25ug, 
Adenosylcobalamin (Vitamin B12) 13ug, 
Methylcobalamin (Vitamin B12) 13ug, 
Biotin 25ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",32,5060003591177,Multivitamins,234
,products.product,0118,,Cardio Multi - 60 Veg Caps,Cardio Multi 60 Caps,viridian,60,caps,€47.00,T1,"A specific formulation featuring a blend of supportive vitamins, minerals and phytonutrients to promote cardiovascular health and function. The carefully-selected ingredients in this multivitamin and mineral complex have been scientifically studied with regards to improving blood lipid profiles, promoting endothelial health and maintaining vascular function. May be recommended daily to support overall cardiovascular health, in conjunction with a personalised supplement programme, a healthy balanced diet and exercise.","Magnesium Ascorbate 75mg, 
Calcium Ascorbate 3mg, 
Pomegranate Extract (40% Ellagic acid) 50mg, 
Garlic Extract (4.5% Alliin) 50mg, 
D-Ca pantothenate (vitamin B5) 40mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 3mg, 
Vitamin E (Natural D- Alpha tocopherol) 17mg, 
Thiamine (Vitamin B1) 13mg, 
Potassium Citrate 5mg, 
Nicotinamide (vitamin B3) 13mg, 
Vitamin B2 (Riboflavin) 13mg, 
Pyridoxine HCl (Vitamin B6) 10mg, 
Selenium (Methionine)  50ug, 
Vitamin K2 (Menaquinone-7) 20ug, 
Co-Q10 (Ubiquinone) 10mg, 
Zinc Citrate 3mg, 
Choline bitartrate 3mg, 
Sodium Borate 500ug, 
Iron Bisglycinate 1mg, 
Inositol  3mg, 
Vitamin D3 (Cholecalciferol) 5ug, 
Manganese Citrate  500ug, 
Copper Citrate 500ug, 
Chromium Picolinate 25ug, 
Folic Acid 100ug, 
Ammonium Molybdate 25ug, 
Iodine (potassium Iodide) 75ug, 
Magnesium Citrate 10mg, 
Biotin 25ug, 
Adenosylcobalamin (Vitamin B12) 25ug, 
Methylcobalamin (Vitamin B12) 25ug, 
Vegan (HMPC) capsule",TRUE,0,Directions: as a food supplement take two capsules daily or as recommended by your healthcare professional.,32,5060003591184,Multivitamins,164
,products.product,0121,,Essential Vegan Multi 90 Veg Caps,Essential Vegan Multi 90 Caps,viridian,90,caps,€57.90,T1,"Essential Vegan Multi is a balanced multivitamin designed especially for people following a full or part-time plant-based diet. Formulated with 27 essential vitamin and mineral nutrients, all from vegan sources and designed to help fill the nutritional gaps in vegan, vegetarian and flexitarian regimes. Includes high therapeutic levels of B12 and Iron to support normal energy levels and brain function, vegan-friendly vitamin K2 and D3 for bone strength, and choline for healthy liver function. It also contains Biotin which contributes to healthy skin, hair and nails. Essential Vegan Multi is formulated to provide optimum utilization by the body and developed in a pure wholefood base of spirulina, alfalfa, and bilberry.","Organic Kelp 75ug, 
Iodine (potassium Iodide) 75ug, 
Natural Beta Carotene (Dunaliella Salina Algae) 5mg, 
Potassium Citrate 25mg, 
D-Ca pantothenate (vitamin B5) 50mg, 
Vitamin C (Ascorbic acid) 50mg, 
Nicotinamide (vitamin B3) 50mg, 
Iron Bisglycinate 10mg, 
Choline bitartrate 20mg, 
Zinc Citrate 10mg, 
Thiamine (Vitamin B1) 20mg, 
Pyridoxine HCl (Vitamin B6) 20mg, 
Ammonium Molybdate 50ug, 
Vitamin B2 (Riboflavin) 20mg, 
Inositol  20mg, 
Vitamin E (Natural D- Alpha tocopherol) 12mg, 
Vitamin K2 (Menaquinone-7) 20ug, 
Selenium (Methionine)  50ug, 
Sodium Borate 1mg, 
Biotin 500ug, 
Vitamin D3 (Cholecalciferol) 10ug, 
Manganese Citrate 1mg, 
Copper Citrate 1mg, 
Chromium Picolinate 100ug, 
Methylcobalamin (Vitamin B12) 250ug, 
Adenosylcobalamin (Vitamin B12) 250ug, 
Folic Acid 200ug, 
Vegan (HMPC) capsule 120mg
In a base of Organic Alfalfa and Spirulina and Bilberry Extract (4:1)",TRUE,0,"Directions: As a food supplement, take one capsule daily with food or as recommended by your healthcare
professional.",32,5060003591214,Multivitamins,216
,products.product,0125,,ViridiKid Multivitamin & Mineral Mini - 90 Veg Caps ,ViridiKid Multivit & Min 90,viridian,90,caps,€26.65,T1,"At last, a kids' formula without added nasties. No added sugar, aspartame or other sweeteners, no added colourings, flavourings, binders (glues), coatings, hidden ingredients or gimmicks! In an easy-to-swallow mini veg cap, this combination of vitamins and minerals has been designed to supplement a healthy diet for kids aged 2 to 14. Take daily alongside the pleasant-tasting viridiKid 100% Organic Omega-3 Oil for the optimum supplement programme for children. Named 'Best Children's Multi' by Dr Alex Richardson in the Daily Mail newspaper. ","Magnesium Ascorbate 49mg, 
Calcium Ascorbate 3mg, 
Magnesium Citrate 6mg, 
Iron Bisglycinate 4mg, 
Zinc Citrate 5mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 500ug, 
D-Ca pantothenate (vitamin B5) 5mg, 
Nicotinamide (vitamin B3) 5mg, 
Choline bitartrate 2mg, 
Vitamin D3 (Cholecalciferol) 7ug, 
Potassium Citrate 1mg, 
Vitamin E (Natural D- Alpha tocopherol) 2mg, 
Selenium (Methionine)  12ug, 
Manganese bisglycinate 250ug, 
Inositol  1mg, 
Copper Citrate 330ug, 
Vitamin B2 (Riboflavin) 500ug, 
Pyridoxine HCl (Vitamin B6) 400ug, 
Thiamine (Vitamin B1) 300ug, 
Biotin 200ug, 
Vitamin K1 (phylloquinone) 10ug, 
Iodine (potassium Iodide) 63ug, 
Chromium Picolinate 10ug, 
Folic Acid 55ug, 
Ammonium Molybdate 2ug, 
Adenosylcobalamin (Vitamin B12) 200ug, 
Methylcobalamin (Vitamin B12) 200ug, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare practitioner.
Age 2 to 6 years – one capsule daily
Age 7 to 13 years – two capsules daily
Age 14+ - three capsules daily, or switch to Viridian High Five multivitamin & mineral.",32,5060003591252,Multivitamins,180
,products.product,0150,,Pregnancy Complex - 60 Veg Caps ,Pregnancy Complex 60 Caps,viridian,60,caps,€24.20,T1,For pregnancy/postnatal. Vitamin E free. Take daily alongside Viridian's Pregnancy Omega Oil for optimum mum and baby nutrition. ,"Vitamin C (Ascorbic acid) 100mg, 
Magnesium Ascorbate 59mg, 
Potassium Citrate 24mg, 
Choline bitartrate 25mg, 
Iron Bisglycinate 10mg, 
Calcium Citrate 26mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 3mg, 
Magnesium Citrate 18mg, 
Zinc Citrate 5mg, 
Silicon dioxide  10mg, 
Inositol  13mg, 
Nicotinamide (vitamin B3) 7mg, 
Manganese bisglycinate 1mg, 
Selenium (Methionine)  28ug, 
Sodium Borate 500ug, 
D-Ca pantothenate (vitamin B5) 3mg, 
Vitamin D3 (Cholecalciferol) 5ug, 
Copper Citrate 1mg, 
Pyridoxine HCl (Vitamin B6) 1mg, 
Thiamine (Vitamin B1) 700ug, 
Vitamin B2 (Riboflavin) 800ug, 
Vitamin K1 (phylloquinone) 25ug, 
Folic Acid 200ug, 
Chromium Picolinate 25ug, 
Iodine (potassium Iodide) 75ug, 
Ammonium Molybdate 25ug, 
Biotin 15ug, 
Adenosylcobalamin (Vitamin B12) 1ug, 
Methylcobalamin (Vitamin B12) 1ug, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",32,5060003591504,Multivitamins,164
,products.product,0151,,Pregnancy Complex - 120 Veg Caps ,Pregnancy Complex 120 Caps,viridian,120,caps,€40.90,T1,For pregnancy/postnatal. Vitamin E free. Take daily alongside Viridian's Pregnancy Omega Oil for optimum mum and baby nutrition. ,"Vitamin C (Ascorbic acid) 100mg, 
Magnesium Ascorbate 59mg, 
Potassium Citrate 24mg, 
Choline bitartrate 25mg, 
Iron Bisglycinate 10mg, 
Calcium Citrate 26mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 3mg, 
Magnesium Citrate 18mg, 
Zinc Citrate 5mg, 
Silicon dioxide  10mg, 
Inositol  13mg, 
Nicotinamide (vitamin B3) 7mg, 
Manganese bisglycinate 1mg, 
Selenium (Methionine)  28ug, 
Sodium Borate 500ug, 
D-Ca pantothenate (vitamin B5) 3mg, 
Vitamin D3 (Cholecalciferol) 5ug, 
Copper Citrate 1mg, 
Pyridoxine HCl (Vitamin B6) 1mg, 
Thiamine (Vitamin B1) 700ug, 
Vitamin B2 (Riboflavin) 800ug, 
Vitamin K1 (phylloquinone) 25ug, 
Folic Acid 200ug, 
Chromium Picolinate 25ug, 
Iodine (potassium Iodide) 75ug, 
Ammonium Molybdate 25ug, 
Biotin 15ug, 
Adenosylcobalamin (Vitamin B12) 1ug, 
Methylcobalamin (Vitamin B12) 1ug, 
Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take two capsules daily with food, or as directed by your healthcare practitioner.",32,5060003591511,Multivitamins,262
,products.product,0011,,Cold Season Pack,Cold Season Pack,viridian,1,box,€37.60,T1,"Get set for the Cold Season. Vitamin C contributes to the normal function of the immune system. Beta glucan in the 1,3/ 1,6 form alongside buffered vitamin C, zinc, citrate and vegan vitamin D3 from lichen. Part of the award-winning range from Viridian Nutrition, the leading name in ethical nutrition and beauty.","Ester-C™ 550mg  - 30 Veg Caps 1, 
Beta Glucan 250mg (Plus vitamin C, D3 &amp; Zinc) - 30 Veg Caps 1, 
Cold Season Pack Carton 1",TRUE,0,See Individual Items,,5060003590118,Boxed Packs & Collections,252
,products.product,0012,,Festive Digestive Pack,Festive Digestive Pack,viridian,1,box,€26.35,T1,"An attractive gift box featuring two of our best selling supplements: Organic Milk Thistle 400mg and High Potency Digestive Aid.  Part of the award-winning range from Viridian Nutrition, the leading name in ethical nutrition and beauty.","Hi-Potency Digestive Aid - 30 Veg Caps 1, 
Organic Milk Thistle 400mg - 30 Veg Caps  1, 
Festive Digestive Pack Carton 1",TRUE,0,See Individual Items,,5060003590125,Boxed Packs & Collections,236
,products.product,0015,,L-Carnitine 500mg - 30 Veg Caps,L-Carnitine 500mg 30 Caps,viridian,30,caps,€33.45,T1,"Vegan source L-Carnitine in a base of alfalfa, spirulina and bilberry.","L-Carnitine  500mg
In a base of  Alfalfa and Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",31,5060003590156,Amino Acids,132
,products.product,0017,,L-Carnitine 500mg - 60 Veg Caps,L-Carnitine 500mg 60 Caps,viridian,60,caps,€61.40,T1,"Vegan source L-Carnitine in a base of alfalfa, spirulina and bilberry.","L-Carnitine  500mg
In a base of  Alfalfa and Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",31,5060003590170,Amino Acids,187
,products.product,0020,,Balanced Amino Acid Complex - 90 Veg Caps,Balanced Amino Complex 90 Caps,viridian,90,caps,€0.00,T1,This food supplement provides essential amino acids in an appropriately balance ratio.,"L-Leucine  130mg
L-Phenylalanine 130mg
L-Lysine  100mg
L-Histidine  76mg
L-Isoleucine  76mg
L-Valine  66mg
L-Methionine  50mg
L-Threonine  50mg
L-Tryptophan  20mg ",TRUE,0,"Directions: As a food supplement, take one to three capsules daily away from food, or as directed by your healthcare professional.",31,5060003590200,Amino Acids,238
,products.product,0021,,L-Theanine (200mg) and Lemon Balm - 30 Veg Caps,L-Theanine w Lemon Balm 30s,viridian,30,caps,€25.20,T1,L-Theanine (a water soluble amino acid and a constituent of green tea) with lemon balm extract.,"Lemon Balm 300mg, 
L-Theanine 200mg
In a base of Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule 1-2 times daily, or as directed by your healthcare practitioner.",31,5060003590217,Amino Acids,112
,products.product,0022,,L-Theanine (200mg) and Lemon Balm - 90 Veg Caps,L-Theanine w Lemon Balm 90s,viridian,90,caps,€50.90,T1,L-Theanine (a water soluble amino acid and a constituent of green tea) with lemon balm extract.,"Lemon Balm 300mg, 
L-Theanine 200mg
In a base of Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one capsule 1-2 times daily, or as directed by your healthcare practitioner.",31,5060003590224,Amino Acids,208
,products.product,0025,,L-Glutamine Powder 100g,L-Glutamine Powder 100g,viridian,100,g,€24.40,T1,Convenient and cost-effective presentation of this popular amino acid.  Simply add to water or juice.,L-Glutamine 3500g,TRUE,0,"Directions: As a food supplement, take one level teaspoon daily in a small amount of water or juice away from meals, or as directed by your healthcare professional.",31,5060003590255,Amino Acids,258
,products.product,0030,,L-Lysine 500mg - 30 Veg Caps,L-Lysine 500mg 30 Caps,viridian,30,caps,€10.95,T1,"L-Lysine, vegan source amino acid.","L-Lysine 500mg
In a base of  Alfalfa and Spirulina and  Bilberry and Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",31,5060003590309,Amino Acids,118
,products.product,0032,,L-Lysine 500mg - 90 Veg Caps,L-Lysine 500mg 90 Caps,viridian,90,caps,€25.80,T1,"L-Lysine, vegan source amino acid.","L-Lysine 500mg
In a base of  Alfalfa and Spirulina and  Bilberry and Vegan (HMPC) capsule",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",31,5060003590323,Amino Acids,224
,products.product,0040,,L-Tryptophan 220mg - 30 Veg Caps ,L-Tryptophan 220mg 30 Caps,viridian,30,caps,€0.00,T1,100% European Pharmacopeia material. ,"INGREDIENTS: one vegan capsule provides:
L-Tryptophan 220mg (EP grade)
In a base of alfalfa, spirulina and bilberry
",TRUE,0,"Directions: As a food supplement, take one capsule daily away from food, or as directed by your healthcare practitioner.",31,5060003590408,Amino Acids,106
,products.product,0042,,L-Tryptophan 220mg - 90 Veg Caps ,L-Tryptophan 220mg 90 Caps,viridian,90,caps,€0.00,T1,100% European Pharmacopeia material. ,"INGREDIENTS: one vegan capsule provides:
L-Tryptophan 220mg (EP grade)
In a base of alfalfa, spirulina and bilberry
",TRUE,0,"Directions: As a food supplement, take one capsule daily away from food, or as directed by your healthcare practitioner.",31,5060003590422,Amino Acids,196
,products.product,0100,,Antioxidant Formula - 30 Veg Caps,Antioxidant Formula 30 Caps,viridian,30,caps,€18.50,T1,"Vitamin C, Vitamin E, Selenium and Zinc contribute to the protection of cells from oxidative stress. This 'oxidative stress' appears to be a major factor in many human diseases. Vitamin C, selenium and zinc contribute to normal immune function.","Magnesium Ascorbate 150mg, 
Grape Seed Extract (95% OPC) 30mg, 
Natural Beta Carotene (Dunaliella Salina Algae) 5mg, 
L-Cysteine 50mg, 
Zinc Citrate 5mg, 
L-Glutathione 15mg, 
Selenium (Methionine)  100ug, 
Alpha Lipoic Acid  10mg, 
Magnesium Citrate  2mg, 
Vitamin B2 (Riboflavin) 5mg, 
Pyridoxine HCl (Vitamin B6) 5mg, 
Copper Citrate 500ug, 
Vegan (HMPC) capsule
In a base of  Alfalfa and Spirulina and  Bilberry",TRUE,0,"Directions: As a food supplement, take one to three capsules daily with food, or as directed by your healthcare professional.",32,5060003591009,Antioxidants,116
,products.product,0101,,Astaxanthin 4mg - 30 Veg Caps,Astaxanthin 4mg 30 Caps,viridian,30,caps,€31.50,T1,"Viridian Astaxanthin is sourced from fresh water microalgae, cultivated close to the Stone Forest near Burma with natural light and water from the Himalayas. This carotenoid is a lipid soluble pigment and red in colour.
The vivid red colour of Astaxanthin is produced by the microalgae as a protective reaction to UV light.
Cultivated with minimal impact, Viridian Astaxanthin is grown using natural light in an ideal climate so the process has very little environmental impact.","Astaxanthin (Haematococcus pluvialis) 4mg	
In a base of Marigold flower (Calendula officinalis)		
Vegan (HMPC) Capsule",TRUE,0,Directions: As a food supplement take one capsule daily with food or as recommended by your healthcare practitioner.,32,5060003591016,Antioxidants,100
